prob,loss,y_true,member,source
0.6329927,1.0023735,0.0,1,shadow_train
0.43256575,0.8380209,1.0,1,shadow_train
0.52128845,0.7366571,0.0,1,shadow_train
0.9483096,0.053074244,1.0,1,shadow_train
0.29590416,0.3508408,0.0,1,shadow_train
0.52124965,0.65152615,1.0,1,shadow_train
0.9651773,0.035443466,1.0,1,shadow_train
0.3891123,0.94388735,1.0,1,shadow_train
0.3894298,0.94307166,1.0,1,shadow_train
0.5272405,0.7491685,0.0,1,shadow_train
0.6842322,1.1527481,0.0,1,shadow_train
0.6755218,0.39226988,1.0,1,shadow_train
0.41759577,0.54059047,0.0,1,shadow_train
0.38696405,0.48933178,0.0,1,shadow_train
0.99583846,0.0041702203,1.0,1,shadow_train
0.8753069,0.13318071,1.0,1,shadow_train
0.31174472,0.37359542,0.0,1,shadow_train
0.9503066,0.050970614,1.0,1,shadow_train
0.9469109,0.05455026,1.0,1,shadow_train
0.93908304,0.06285137,1.0,1,shadow_train
0.78226525,0.24556139,1.0,1,shadow_train
0.9644521,0.036195125,1.0,1,shadow_train
0.24913707,1.389752,1.0,1,shadow_train
0.68454516,0.37900066,1.0,1,shadow_train
0.8284415,1.762831,0.0,1,shadow_train
0.94582134,0.05570158,1.0,1,shadow_train
0.84672725,0.16637665,1.0,1,shadow_train
0.89709824,0.108589895,1.0,1,shadow_train
0.6036531,0.5047556,1.0,1,shadow_train
0.35427716,0.43738484,0.0,1,shadow_train
0.44621867,0.5909854,0.0,1,shadow_train
0.32072392,0.3867276,0.0,1,shadow_train
0.5447542,0.7869178,0.0,1,shadow_train
0.4400404,0.8208887,1.0,1,shadow_train
0.2958048,0.35069966,0.0,1,shadow_train
0.97988933,0.020315638,1.0,1,shadow_train
0.16068088,0.17516428,0.0,1,shadow_train
0.259796,0.30082944,0.0,1,shadow_train
0.85061437,0.16179639,1.0,1,shadow_train
0.42490506,0.55322015,0.0,1,shadow_train
0.8207455,0.19754216,1.0,1,shadow_train
0.90948325,0.09487869,1.0,1,shadow_train
0.2636353,1.3331885,1.0,1,shadow_train
0.97423506,0.026102675,1.0,1,shadow_train
0.44510207,0.58897114,0.0,1,shadow_train
0.14596832,0.15778698,0.0,1,shadow_train
0.14558873,0.15734264,0.0,1,shadow_train
0.3659382,1.0052909,1.0,1,shadow_train
0.63558775,1.0094695,0.0,1,shadow_train
0.62315315,0.9759164,0.0,1,shadow_train
0.6506717,0.42975006,1.0,1,shadow_train
0.3226267,0.38953277,0.0,1,shadow_train
0.9502387,0.051042058,1.0,1,shadow_train
0.2868558,0.3380716,0.0,1,shadow_train
0.37922168,0.47678125,0.0,1,shadow_train
0.9923209,0.007708741,1.0,1,shadow_train
0.6178835,0.48145533,1.0,1,shadow_train
0.62016547,0.96801955,0.0,1,shadow_train
0.99359655,0.0064240363,1.0,1,shadow_train
0.965619,0.034985904,1.0,1,shadow_train
0.69126683,1.175278,0.0,1,shadow_train
0.42660597,0.8518945,1.0,1,shadow_train
0.87602675,0.13235866,1.0,1,shadow_train
0.34259748,0.41945878,0.0,1,shadow_train
0.983801,0.016331632,1.0,1,shadow_train
0.29677856,0.35208344,0.0,1,shadow_train
0.82820916,0.18848956,1.0,1,shadow_train
0.9634087,0.037277546,1.0,1,shadow_train
0.94872534,0.052635934,1.0,1,shadow_train
0.4265643,0.85199213,1.0,1,shadow_train
0.96230996,0.03841868,1.0,1,shadow_train
0.3471716,0.42644095,0.0,1,shadow_train
0.66616565,1.0971104,0.0,1,shadow_train
0.49654692,0.7000773,1.0,1,shadow_train
0.8022559,0.22032762,1.0,1,shadow_train
0.78022116,1.5151335,0.0,1,shadow_train
0.3101241,0.37124354,0.0,1,shadow_train
0.38928068,0.9434547,1.0,1,shadow_train
0.8518054,1.9092289,0.0,1,shadow_train
0.6070587,0.9340951,0.0,1,shadow_train
0.73006725,0.31461862,1.0,1,shadow_train
0.5932793,0.52208996,1.0,1,shadow_train
0.4340751,0.5692939,0.0,1,shadow_train
0.9782433,0.021996876,1.0,1,shadow_train
0.41425452,0.53486997,0.0,1,shadow_train
0.93450147,0.06774208,1.0,1,shadow_train
0.9950769,0.0049352637,1.0,1,shadow_train
0.6820445,1.1458439,0.0,1,shadow_train
0.63845026,1.0173557,0.0,1,shadow_train
0.99352384,0.006497225,1.0,1,shadow_train
0.9935769,0.006443833,1.0,1,shadow_train
0.26134166,0.30291986,0.0,1,shadow_train
0.8876192,0.11921247,1.0,1,shadow_train
0.83704865,0.17787309,1.0,1,shadow_train
0.8637777,0.14643984,1.0,1,shadow_train
0.51437676,0.6647993,1.0,1,shadow_train
0.5475843,0.7931538,0.0,1,shadow_train
0.35857442,0.44406208,0.0,1,shadow_train
0.4144082,0.53513235,0.0,1,shadow_train
0.322115,0.38877764,0.0,1,shadow_train
0.27339807,0.31937644,0.0,1,shadow_train
0.51052505,0.6723156,1.0,1,shadow_train
0.28415897,0.3342971,0.0,1,shadow_train
0.21167207,0.23784111,0.0,1,shadow_train
0.93012714,0.072433986,1.0,1,shadow_train
0.6420118,0.44314855,1.0,1,shadow_train
0.78155386,1.5212158,0.0,1,shadow_train
0.5780776,0.8629339,0.0,1,shadow_train
0.8886225,0.11808275,1.0,1,shadow_train
0.5392877,0.6175061,1.0,1,shadow_train
0.80525136,0.2166008,1.0,1,shadow_train
0.36965045,0.9951974,1.0,1,shadow_train
0.5291647,0.7532469,0.0,1,shadow_train
0.46422046,0.6240325,0.0,1,shadow_train
0.94422346,0.057392422,1.0,1,shadow_train
0.24885662,0.2861587,0.0,1,shadow_train
0.31408915,0.37700766,0.0,1,shadow_train
0.58669394,0.533252,1.0,1,shadow_train
0.9235197,0.079563186,1.0,1,shadow_train
0.44818577,0.80254745,1.0,1,shadow_train
0.4147468,0.53571063,0.0,1,shadow_train
0.8271981,1.7556094,0.0,1,shadow_train
0.98069745,0.019491274,1.0,1,shadow_train
0.8446627,0.16881788,1.0,1,shadow_train
0.20330808,0.22728725,0.0,1,shadow_train
0.7997693,1.608285,0.0,1,shadow_train
0.97392535,0.02642062,1.0,1,shadow_train
0.994597,0.005417631,1.0,1,shadow_train
0.7753518,0.25443837,1.0,1,shadow_train
0.33012468,0.40066367,0.0,1,shadow_train
0.18964344,0.21028094,0.0,1,shadow_train
0.79835397,0.22520322,1.0,1,shadow_train
0.944011,0.057617486,1.0,1,shadow_train
0.96677864,0.033785727,1.0,1,shadow_train
0.97523046,0.02508147,1.0,1,shadow_train
0.7587304,0.27610877,1.0,1,shadow_train
0.31536353,0.3788673,0.0,1,shadow_train
0.36831683,0.45936733,0.0,1,shadow_train
0.40920016,0.526278,0.0,1,shadow_train
0.57389086,0.85305977,0.0,1,shadow_train
0.8018808,0.22079533,1.0,1,shadow_train
0.9917306,0.008303811,1.0,1,shadow_train
0.4978438,0.6974689,1.0,1,shadow_train
0.5094665,0.67439115,1.0,1,shadow_train
0.46422783,0.6240462,0.0,1,shadow_train
0.4762439,0.7418251,1.0,1,shadow_train
0.12550305,0.13410649,0.0,1,shadow_train
0.3192343,0.3845371,0.0,1,shadow_train
0.9715832,0.028828386,1.0,1,shadow_train
0.26665732,0.31014225,0.0,1,shadow_train
0.97245944,0.027926916,1.0,1,shadow_train
0.49163276,0.67655116,0.0,1,shadow_train
0.97782826,3.808937,0.0,1,shadow_train
0.30340007,0.36154395,0.0,1,shadow_train
0.32153594,0.3879238,0.0,1,shadow_train
0.42645702,0.55592245,0.0,1,shadow_train
0.12437599,0.1328185,0.0,1,shadow_train
0.28053293,0.32924455,0.0,1,shadow_train
0.23550783,0.2685435,0.0,1,shadow_train
0.76717293,0.26504305,1.0,1,shadow_train
0.5919532,0.89637345,0.0,1,shadow_train
0.68489355,0.37849185,1.0,1,shadow_train
0.32079262,0.38682875,0.0,1,shadow_train
0.31865063,0.38368008,0.0,1,shadow_train
0.7092661,1.2353469,0.0,1,shadow_train
0.3095018,1.1727914,1.0,1,shadow_train
0.64497113,1.0355562,0.0,1,shadow_train
0.92680305,0.07601419,1.0,1,shadow_train
0.73952985,1.345267,0.0,1,shadow_train
0.5202101,0.65352255,1.0,1,shadow_train
0.60455316,0.9277389,0.0,1,shadow_train
0.92723006,0.075553566,1.0,1,shadow_train
0.1976837,0.22025235,0.0,1,shadow_train
0.8946033,0.11137489,1.0,1,shadow_train
0.93974054,0.06215146,1.0,1,shadow_train
0.9802087,0.019989775,1.0,1,shadow_train
0.36215803,1.0156746,1.0,1,shadow_train
0.89922744,0.10621929,1.0,1,shadow_train
0.17911704,0.19737473,0.0,1,shadow_train
0.43530434,0.83170986,1.0,1,shadow_train
0.39587662,0.5039769,0.0,1,shadow_train
0.8418228,0.17218573,1.0,1,shadow_train
0.77770036,0.25141397,1.0,1,shadow_train
0.54008293,0.7767091,0.0,1,shadow_train
0.80156523,0.2211889,1.0,1,shadow_train
0.4633618,0.62243116,0.0,1,shadow_train
0.9902451,0.009802787,1.0,1,shadow_train
0.9184006,0.085121624,1.0,1,shadow_train
0.61431324,0.9527297,0.0,1,shadow_train
0.28230286,0.33170763,0.0,1,shadow_train
0.65124226,0.42887357,1.0,1,shadow_train
0.6735061,1.119344,0.0,1,shadow_train
0.7520341,0.2849736,1.0,1,shadow_train
0.5422932,0.6119485,1.0,1,shadow_train
0.97892106,0.021304278,1.0,1,shadow_train
0.5315667,0.7583615,0.0,1,shadow_train
0.898653,0.10685833,1.0,1,shadow_train
0.2758514,1.2878929,1.0,1,shadow_train
0.7677776,0.26425517,1.0,1,shadow_train
0.30927175,0.3700088,0.0,1,shadow_train
0.22999552,0.2613589,0.0,1,shadow_train
0.87539643,2.082618,0.0,1,shadow_train
0.9719532,3.5738811,0.0,1,shadow_train
0.7077134,1.2300205,0.0,1,shadow_train
0.31242314,0.37458163,0.0,1,shadow_train
0.4410347,0.8186317,1.0,1,shadow_train
0.85006744,0.1624396,1.0,1,shadow_train
0.4146901,0.5356139,0.0,1,shadow_train
0.74094146,0.29983363,1.0,1,shadow_train
0.61247635,0.49024495,1.0,1,shadow_train
0.9838031,0.01632951,1.0,1,shadow_train
0.45823663,0.61292595,0.0,1,shadow_train
0.519987,0.65395147,1.0,1,shadow_train
0.65167075,0.42821583,1.0,1,shadow_train
0.781064,0.24709821,1.0,1,shadow_train
0.9902683,0.009779372,1.0,1,shadow_train
0.9671188,0.033433937,1.0,1,shadow_train
0.15344816,0.16658385,0.0,1,shadow_train
0.9495812,0.051734224,1.0,1,shadow_train
0.17065609,0.18712036,0.0,1,shadow_train
0.8529332,0.15907401,1.0,1,shadow_train
0.49726582,0.6876937,0.0,1,shadow_train
0.7798384,0.24866858,1.0,1,shadow_train
0.7630312,1.4398267,0.0,1,shadow_train
0.12127445,0.12928268,0.0,1,shadow_train
0.90324956,0.101756394,1.0,1,shadow_train
0.24531123,0.28144988,0.0,1,shadow_train
0.91132593,0.09285467,1.0,1,shadow_train
0.93914115,0.062789485,1.0,1,shadow_train
0.60881615,0.93857765,0.0,1,shadow_train
0.2698818,1.3097712,1.0,1,shadow_train
0.64175665,1.0265428,0.0,1,shadow_train
0.46344936,0.62259436,0.0,1,shadow_train
0.96169,0.03906312,1.0,1,shadow_train
0.43226206,0.56609535,0.0,1,shadow_train
0.20990194,0.23559819,0.0,1,shadow_train
0.5391663,0.774718,0.0,1,shadow_train
0.5351783,0.7661014,0.0,1,shadow_train
0.2455583,0.2817773,0.0,1,shadow_train
0.22648507,0.2568103,0.0,1,shadow_train
0.8316033,0.18439977,1.0,1,shadow_train
0.19849578,0.221265,0.0,1,shadow_train
0.3309733,0.40193126,0.0,1,shadow_train
0.98167276,0.01849726,1.0,1,shadow_train
0.7822858,0.24553512,1.0,1,shadow_train
0.34332803,0.4205706,0.0,1,shadow_train
0.38175225,0.48086601,0.0,1,shadow_train
0.9775742,0.022681052,1.0,1,shadow_train
0.90853703,2.3918211,0.0,1,shadow_train
0.6325469,1.0011595,0.0,1,shadow_train
0.9302855,0.07226373,1.0,1,shadow_train
0.16521202,1.8005257,1.0,1,shadow_train
0.5475492,0.7930762,0.0,1,shadow_train
0.09946092,0.1047617,0.0,1,shadow_train
0.35340744,0.4360389,0.0,1,shadow_train
0.8045089,0.21752322,1.0,1,shadow_train
0.44768968,0.59364516,0.0,1,shadow_train
0.33348304,0.4056897,0.0,1,shadow_train
0.5013684,0.69588774,0.0,1,shadow_train
0.41996095,0.5446599,0.0,1,shadow_train
0.98941,0.01064649,1.0,1,shadow_train
0.7252056,0.32130006,1.0,1,shadow_train
0.512842,0.71916676,0.0,1,shadow_train
0.80278534,1.6234624,0.0,1,shadow_train
0.78029037,0.24808918,1.0,1,shadow_train
0.9925923,0.007435298,1.0,1,shadow_train
0.48734865,0.66815937,0.0,1,shadow_train
0.6862579,0.37650177,1.0,1,shadow_train
0.9594281,0.041417927,1.0,1,shadow_train
0.6902986,0.37063098,1.0,1,shadow_train
0.5590789,0.5814647,1.0,1,shadow_train
0.6633655,0.41042918,1.0,1,shadow_train
0.9929643,0.00706054,1.0,1,shadow_train
0.62389314,0.977882,0.0,1,shadow_train
0.94374096,0.057903554,1.0,1,shadow_train
0.7008994,1.2069755,0.0,1,shadow_train
0.7398113,0.3013601,1.0,1,shadow_train
0.5362893,0.62308156,1.0,1,shadow_train
0.6886449,0.37302953,1.0,1,shadow_train
0.68307704,1.1490966,0.0,1,shadow_train
0.98726076,0.012821081,1.0,1,shadow_train
0.9840115,0.016117724,1.0,1,shadow_train
0.85014486,1.8980862,0.0,1,shadow_train
0.31204113,1.1646203,1.0,1,shadow_train
0.63511884,1.0081836,0.0,1,shadow_train
0.9477999,0.053611856,1.0,1,shadow_train
0.66619176,1.0971886,0.0,1,shadow_train
0.24083395,0.27553475,0.0,1,shadow_train
0.7104242,1.2393382,0.0,1,shadow_train
0.9897502,0.010302684,1.0,1,shadow_train
0.7232999,1.2848212,0.0,1,shadow_train
0.26666024,0.31014615,0.0,1,shadow_train
0.36115277,0.44808993,0.0,1,shadow_train
0.38072437,0.47920483,0.0,1,shadow_train
0.07450366,0.07742511,0.0,1,shadow_train
0.522733,0.73967916,0.0,1,shadow_train
0.7354029,0.30733678,1.0,1,shadow_train
0.21963523,0.24799384,0.0,1,shadow_train
0.6232075,0.47287574,1.0,1,shadow_train
0.62002814,0.47799045,1.0,1,shadow_train
0.30363676,0.3618839,0.0,1,shadow_train
0.39675114,0.5054255,0.0,1,shadow_train
0.9091513,2.39856,0.0,1,shadow_train
0.3520923,1.043862,1.0,1,shadow_train
0.37225902,0.46562767,0.0,1,shadow_train
